S2;dTLB-load-misses;70,519,616
S2;dTLB-stores;3,046,798,714
S2;dTLB-store-misses;6,336,554
S2;iTLB-loads;2,413,445
S2;iTLB-load-misses;3,179,800
S2;branch-loads;2,506,183,234
S2;branch-load-misses;53,034,007
S3;cache-misses;97,963,458
S3;cycles;61,206,312,057
S3;instructions;38,120,242,876
S3;cs;116,061
S3;migrations;1,277
S3;faults;56,301
S3;bus-cycles;4,546,092,685
S3;idle-cycles-frontend;99,113,212,134
S3;idle-cycles-backend;104,867,928,546
S3;L1-dcache-loads;12,275,116,852
S3;L1-dcache-load-misses;1,058,041,593
S3;L1-dcache-stores;7,560,639,215
S3;L1-dcache-store-misses;165,381,154
S3;L1-dcache-prefetch-misses;305,285,515
S3;L1-icache-load-misses;664,694,140
S3;LLC-loads;431,071,294
S3;LLC-stores;47,028,542
S3;LLC-prefetches;116,151,380
S3;dTLB-loads;10,327,088,072
S3;dTLB-load-misses;118,298,263
S3;dTLB-stores;6,223,828,938
S3;dTLB-store-misses;13,785,335
S3;iTLB-loads;6,908,970
S3;iTLB-load-misses;10,314,724
S3;branch-loads;9,055,750,994
S3;branch-load-misses;186,067,403
 ;seconds time elapsed;720.550632099; 
S0;cache-misses;9,281,084,484
S0;cycles;5,645,096,658,237
S0;instructions;6,849,642,581,902
S0;cs;155,283
S0;migrations;1,201
S0;faults;43,696
S0;bus-cycles;309,943,415,430
S0;idle-cycles-frontend;8,725,811,137,780
S0;idle-cycles-backend;8,072,553,851,816
S0;L1-dcache-loads;1,844,723,584,293
S0;L1-dcache-load-misses;78,828,929,885
S0;L1-dcache-stores;947,548,659,466
S0;L1-dcache-store-misses;46,037,912,363
S0;L1-dcache-prefetch-misses;35,862,689,770
S0;L1-icache-load-misses;24,777,337,649
S0;LLC-loads;20,129,454,348
S0;LLC-stores;12,942,880,752
S0;LLC-prefetches;16,570,588,946
S0;dTLB-loads;1,859,489,718,240
S0;dTLB-load-misses;7,573,588,511
S0;dTLB-stores;941,859,519,999
S0;dTLB-store-misses;591,695,509
S0;iTLB-loads;675,778,721
S0;iTLB-load-misses;322,033,546
S0;branch-loads;783,956,092,684
S0;branch-load-misses;30,396,253,131
S1;cache-misses;10,735,032,527
S1;cycles;7,189,495,505,754
S1;instructions;8,125,478,934,128
S1;cs;135,619
S1;migrations;373
S1;faults;35,924
S1;bus-cycles;311,549,872,239
S1;idle-cycles-frontend;11,363,010,378,120
S1;idle-cycles-backend;10,605,867,867,462
S1;L1-dcache-loads;2,175,565,344,660
S1;L1-dcache-load-misses;91,796,547,661
S1;L1-dcache-stores;1,110,146,441,327
S1;L1-dcache-store-misses;53,794,828,141
S1;L1-dcache-prefetch-misses;42,017,161,503
S1;L1-icache-load-misses;28,206,181,644
S1;LLC-loads;22,965,957,107
S1;LLC-stores;14,978,110,377
S1;LLC-prefetches;19,348,480,079
S1;dTLB-loads;2,195,712,096,665
S1;dTLB-load-misses;8,769,611,122
S1;dTLB-stores;1,112,888,768,212
S1;dTLB-store-misses;663,452,771
S1;iTLB-loads;614,375,813
S1;iTLB-load-misses;307,671,681
S1;branch-loads;922,640,902,819
S1;branch-load-misses;35,644,745,993
S2;cache-misses;125,687,568
S2;cycles;77,495,089,361
S2;instructions;27,674,769,431
S2;cs;80,121
S2;migrations;719
S2;faults;38,032
S2;bus-cycles;4,609,530,609
S2;idle-cycles-frontend;119,714,390,408
S2;idle-cycles-backend;108,303,699,526
S2;L1-dcache-loads;8,354,724,975
S2;L1-dcache-load-misses;560,326,007
S2;L1-dcache-stores;4,526,125,021
S2;L1-dcache-store-misses;71,797,651
S2;L1-dcache-prefetch-misses;96,912,224
S2;L1-icache-load-misses;188,148,190
S2;LLC-loads;250,127,966
S2;LLC-stores;69,225,860
S2;LLC-prefetches;116,405,961
S2;dTLB-loads;5,241,054,638
S2;dTLB-load-misses;226,096,403
S2;dTLB-stores;3,402,737,886
S2;dTLB-store-misses;30,002,977
S2;iTLB-loads;1,976,289
S2;iTLB-load-misses;2,833,069
S2;branch-loads;4,549,043,291
S2;branch-load-misses;61,233,698
S3;cache-misses;128,851,998
S3;cycles;64,991,669,300
S3;instructions;27,702,387,497
S3;cs;81,860
S3;migrations;1,030
S3;faults;42,170
S3;bus-cycles;4,178,288,966
S3;idle-cycles-frontend;160,782,537,764
S3;idle-cycles-backend;128,276,194,807
S3;L1-dcache-loads;8,595,934,431
S3;L1-dcache-load-misses;716,353,052
S3;L1-dcache-stores;5,429,871,882
S3;L1-dcache-store-misses;127,622,636
S3;L1-dcache-prefetch-misses;225,113,021
S3;L1-icache-load-misses;450,604,098
S3;LLC-loads;397,801,314
S3;LLC-stores;66,386,135
S3;LLC-prefetches;148,803,212
S3;dTLB-loads;9,547,799,903
S3;dTLB-load-misses;206,460,694
S3;dTLB-stores;5,066,758,305
S3;dTLB-store-misses;28,051,773
S3;iTLB-loads;4,483,010
S3;iTLB-load-misses;5,988,938
S3;branch-loads;5,519,856,360
S3;branch-load-misses;120,744,182
 ;seconds time elapsed;397.642520492; 
S0;cache-misses;13,753,218,737
S0;cycles;9,219,284,858,975
S0;instructions;6,961,825,214,620
S0;cs;620,421
S0;migrations;1,230
S0;faults;72,101
S0;bus-cycles;527,078,303,973
S0;idle-cycles-frontend;6,880,601,972,245
S0;idle-cycles-backend;4,801,414,612,625
S0;L1-dcache-loads;1,864,865,157,349
S0;L1-dcache-load-misses;88,143,950,244
S0;L1-dcache-stores;985,467,038,882
S0;L1-dcache-store-misses;48,451,631,224
S0;L1-dcache-prefetch-misses;28,853,703,584
S0;L1-icache-load-misses;30,702,241,649
S0;LLC-loads;24,735,468,543
S0;LLC-stores;20,540,882,370
S0;LLC-prefetches;23,727,047,592
S0;dTLB-loads;1,923,844,714,219
S0;dTLB-load-misses;14,300,901,254
S0;dTLB-stores;991,034,185,903
